ID,Sales_Price,Zoning,Lot_Area,Alley,Lot_Config,Overall_Qual,Foundation,Bsmt_SF,Central_Air,First_Flr_SF,Second_Flr_SF,Full_Bath,Half_Bath,Bedrooms,Kitchen,TotalRooms,Fireplaces,Garage_Cars
2405,282500,Low_Density,5911,NoAccess,Inside,Excellent,others,1560,Y,1565,0,2,0,2,1,6,1,2
2406,202500,Low_Density,6955,NoAccess,Inside,Good,others,1368,Y,1368,0,2,0,2,1,6,1,2
2407,202665,Low_Density,6792,NoAccess,Inside,Good,others,1368,Y,1368,0,2,0,2,1,6,1,2
2408,332200,Low_Density,7740,NoAccess,Inside,Excellent,others,1686,Y,1686,0,2,0,1,1,6,1,3
2409,310090,Low_Density,6373,NoAccess,Inside,Excellent,others,1666,Y,1666,0,2,0,2,1,6,1,2
2410,171750,Low_Density,3136,NoAccess,Corner,Good,others,1405,Y,1405,0,2,0,2,1,6,1,2
2411,169990,Low_Density,10237,NoAccess,Inside,Good,others,1316,Y,1316,0,2,0,3,1,6,1,2
2412,170440,Low_Density,10237,NoAccess,Inside,Good,others,728,Y,728,728,2,1,3,1,8,1,2
2413,169985,Low_Density,10237,NoAccess,Inside,Good,others,738,Y,738,754,2,1,3,1,8,0,2
2414,179665,Low_Density,17104,NoAccess,Inside,Good,others,654,Y,664,832,2,1,3,1,7,1,2
2415,219210,Low_Density,14054,NoAccess,Inside,Good,others,879,Y,879,984,2,1,4,1,9,1,3
2416,174190,Low_Density,11660,NoAccess,Inside,Good,others,1326,Y,1326,0,2,0,3,1,6,0,2
2417,172785,Low_Density,15578,NoAccess,Corner,Good,others,728,Y,728,728,2,1,3,1,8,0,2
2418,258000,Low_Density,11631,NoAccess,Corner,Excellent,others,1052,Y,1052,1321,2,1,4,1,9,1,3
2419,185101,Low_Density,9073,NoAccess,Inside,Good,others,738,Y,738,754,2,1,3,1,8,0,2
2420,210250,Low_Density,3087,NoAccess,Inside,Good,others,1220,Y,1364,0,2,0,2,1,6,1,2
2421,234000,Low_Density,3196,NoAccess,Inside,Good,others,1374,Y,1557,0,2,0,2,1,7,1,2
2422,215000,Low_Density,3196,NoAccess,Inside,Excellent,others,1273,Y,1456,0,2,0,2,1,7,1,2
2423,246990,Low_Density,2938,NoAccess,Inside,Good,others,1368,Y,1511,0,2,0,2,1,5,1,2
2424,178740,Medium_Density,3072,NoAccess,Inside,Good,others,1375,Y,1414,0,2,0,2,1,6,1,2
2425,225000,Medium_Density,3072,NoAccess,Inside,Good,others,1365,Y,1548,0,2,0,2,1,7,1,2
2426,167240,Low_Density,3010,NoAccess,Inside,Good,others,1248,Y,1248,0,2,0,2,1,5,0,2
2427,156820,Low_Density,3010,NoAccess,Inside,Good,others,1142,Y,1142,0,2,0,2,1,6,0,2
2428,213490,Low_Density,3013,NoAccess,Inside,Good,others,1362,Y,1506,0,2,0,2,1,6,1,2
2429,264561,Low_Density,3982,NoAccess,Inside,Excellent,others,1520,Y,1567,0,2,0,1,1,7,1,3
2430,246578,Low_Density,4045,NoAccess,Inside,Good,others,1356,Y,1500,0,2,0,2,1,6,1,3
2431,192140,Low_Density,21930,NoAccess,Inside,Average,others,732,Y,734,1104,2,1,4,1,7,1,2
2432,183200,Low_Density,7861,NoAccess,Inside,Good,others,783,Y,807,702,2,1,3,1,7,1,2
2433,178000,Low_Density,9056,NoAccess,Inside,Excellent,others,707,Y,707,707,2,1,3,1,6,1,2
2434,201490,Low_Density,9171,NoAccess,Inside,Good,others,848,Y,848,750,2,1,3,1,7,1,2
2435,230500,Low_Density,11194,NoAccess,Corner,Excellent,others,1406,Y,1454,482,2,1,3,1,7,1,2
2436,180000,Low_Density,7875,NoAccess,Inside,Good,others,783,Y,807,702,2,1,3,1,8,1,2
2437,172400,Low_Density,8121,NoAccess,Inside,Good,others,953,Y,953,711,2,1,3,1,7,1,2
2438,215000,Low_Density,8658,NoAccess,Inside,Good,others,982,Y,1008,881,2,1,3,1,9,1,2
2439,199900,Low_Density,11214,NoAccess,Corner,Good,others,930,Y,956,930,2,1,4,1,10,1,2
2440,173000,Low_Density,10852,NoAccess,Inside,Good,others,959,Y,959,712,2,1,3,1,7,1,2
2441,287602,Low_Density,12104,NoAccess,Front,Good,others,1035,Y,1082,1240,3,1,4,1,8,0,3
2442,230000,Low_Density,8738,NoAccess,Inside,Good,others,975,Y,1005,1286,2,1,4,1,8,1,2
2443,348000,Low_Density,9452,NoAccess,Inside,Excellent,others,1396,Y,1407,985,2,1,3,1,7,1,3
2444,286000,Low_Density,9660,NoAccess,Inside,Excellent,others,1044,Y,1079,897,2,1,3,1,7,1,3
2445,300000,Low_Density,9545,NoAccess,Corner,Excellent,others,1160,Y,1205,1029,2,1,3,1,7,1,3
2446,625000,Low_Density,35760,NoAccess,CulDSac,Excellent,others,1930,Y,1831,1796,3,1,4,1,10,1,3
2447,405000,Low_Density,9233,NoAccess,Inside,Excellent,others,1540,Y,1540,1315,2,1,4,1,9,1,3
2448,280000,Low_Density,12011,NoAccess,CulDSac,Excellent,others,1086,Y,1086,838,2,1,3,1,7,1,2
2449,258000,Low_Density,12090,NoAccess,Corner,Excellent,others,1141,Y,1165,1098,2,1,4,1,10,1,2
2450,350000,Low_Density,10019,NoAccess,Inside,Excellent,others,1342,Y,1358,1368,2,1,4,1,9,1,3
2451,584500,Low_Density,17242,NoAccess,Inside,Excellent,others,1733,Y,1933,1567,3,1,4,1,11,1,3
2452,321000,Low_Density,10236,NoAccess,Inside,Excellent,others,1290,Y,1305,1189,2,1,4,1,9,1,3
2453,290000,Low_Density,10120,NoAccess,Inside,Excellent,others,1165,Y,1203,1323,2,1,4,1,8,1,3
2454,315000,Low_Density,12585,NoAccess,Inside,Excellent,others,1286,Y,1565,1234,2,1,3,1,8,1,3
2455,252000,Low_Density,12447,NoAccess,Inside,Excellent,others,1100,Y,1116,848,2,1,3,1,8,1,2
2456,336820,Low_Density,15218,NoAccess,CulDSac,Excellent,others,1670,Y,1670,0,2,1,2,1,6,1,3
2457,423000,Low_Density,20896,NoAccess,CulDSac,Excellent,others,2077,Y,2097,0,1,1,1,1,8,1,3
2458,290000,Low_Density,10182,NoAccess,CulDSac,Excellent,others,1660,Y,1660,0,2,0,3,1,8,1,2
2459,232000,Low_Density,8688,NoAccess,Inside,Good,others,1616,Y,1616,0,2,0,3,1,7,0,3
2460,199000,Low_Density,10936,NoAccess,Corner,Excellent,others,1504,Y,1504,0,2,0,3,1,7,0,2
2461,198600,FloatingVillage,8640,NoAccess,Inside,Excellent,others,1278,Y,1278,0,2,0,2,1,5,0,2
2462,405749,FloatingVillage,13162,NoAccess,Corner,Excellent,others,2036,Y,2036,604,3,1,3,1,11,1,3
2463,232600,FloatingVillage,11216,NoAccess,Inside,Excellent,others,1489,Y,1489,0,2,0,3,1,7,1,2
2464,266000,FloatingVillage,10728,NoAccess,Inside,Excellent,others,1095,Y,1095,844,2,1,3,1,8,1,3
2465,186500,FloatingVillage,8125,NoAccess,Inside,Good,others,756,Y,756,797,2,1,3,1,6,0,2
2466,200825,FloatingVillage,8125,NoAccess,Inside,Good,others,858,Y,858,858,2,1,3,1,7,0,2
2467,197000,FloatingVillage,8125,NoAccess,Inside,Good,others,770,Y,778,798,2,1,3,1,6,0,2
2468,185000,FloatingVillage,7200,Paved,Inside,Good,others,1262,Y,1262,0,2,0,2,1,5,0,2
2469,176000,FloatingVillage,7500,Paved,Inside,Good,others,1257,Y,1266,0,2,0,3,1,6,1,2
2470,187750,FloatingVillage,7200,Paved,Inside,Good,others,1293,Y,1301,0,2,0,2,1,5,1,2
2471,139500,Low_Density,7733,NoAccess,Inside,Good,others,1142,Y,1142,0,1,1,3,1,5,0,0
2472,186800,Low_Density,11024,NoAccess,Corner,Good,others,1400,Y,1400,0,2,0,3,1,6,0,2
2473,132000,Low_Density,13072,NoAccess,Inside,Good,others,1131,Y,1131,0,1,1,3,1,6,0,0
2474,142500,Low_Density,13072,NoAccess,Inside,Good,others,1141,Y,1141,0,1,1,3,1,6,0,2
2475,158000,Low_Density,13072,NoAccess,Inside,Good,others,1158,Y,1158,0,1,1,3,1,5,0,2
2476,184000,Low_Density,7800,NoAccess,Inside,Good,others,891,Y,891,795,2,1,3,1,8,0,2
2477,184900,Low_Density,7632,NoAccess,Inside,Good,others,784,Y,831,754,2,1,3,1,7,0,2
2478,187000,Low_Density,8304,NoAccess,Inside,Good,others,941,Y,941,896,2,1,3,1,7,0,2
2479,175900,Low_Density,7153,NoAccess,Inside,Good,others,761,Y,810,793,2,1,3,1,7,0,2
2480,248500,Low_Density,9370,NoAccess,Inside,Good,others,836,Y,844,887,2,1,3,1,7,0,2
2481,172000,Low_Density,7175,NoAccess,Inside,Good,others,1398,Y,1398,0,2,0,2,1,5,0,2
2482,151000,Low_Density,7175,NoAccess,Inside,Good,others,1217,Y,1217,0,2,0,2,1,5,0,2
2483,150000,Low_Density,9019,NoAccess,Inside,Good,others,636,Y,636,684,2,1,3,1,6,0,2
2484,107000,High_Density,8900,NoAccess,Inside,Poor,others,1056,Y,1056,0,1,0,2,1,5,0,1
2485,119900,High_Density,7800,NoAccess,Corner,Average,others,828,Y,965,0,1,0,3,1,6,0,1
2486,129500,Low_Density,9100,NoAccess,Inside,Average,others,988,Y,988,0,1,0,3,1,6,0,2
2487,125000,Medium_Density,9100,NoAccess,Inside,Average,others,1728,Y,1728,0,2,0,6,2,10,0,2
2488,119500,Medium_Density,8927,NoAccess,Inside,Good,others,0,Y,1286,368,2,0,4,2,10,0,2
2489,144000,Low_Density,9240,NoAccess,Inside,Average,others,864,Y,1211,0,1,0,2,1,6,1,2
2490,151000,Low_Density,8471,NoAccess,Corner,Good,others,506,Y,1212,0,1,0,3,1,6,1,2
2491,126000,Low_Density,9308,NoAccess,CulDSac,Average,others,984,Y,984,0,1,0,3,1,5,0,1
2492,116000,Low_Density,8450,NoAccess,Inside,Average,others,882,Y,909,0,1,0,3,1,5,0,1
2493,133500,Low_Density,8638,NoAccess,Inside,Average,others,925,Y,925,0,1,0,2,1,5,0,2
2494,120875,Low_Density,13052,NoAccess,CulDSac,Average,others,1024,Y,1024,0,1,1,3,1,5,0,1
2495,137000,Low_Density,13526,NoAccess,CulDSac,Average,others,935,Y,935,0,1,0,3,1,5,0,1
2496,124000,Low_Density,8020,NoAccess,Inside,Average,others,912,N,912,0,1,0,3,1,6,0,0
2497,135000,Low_Density,6993,NoAccess,Inside,Average,others,912,Y,1236,0,1,0,3,1,6,1,1
2498,129200,Low_Density,8789,NoAccess,Inside,Average,others,912,Y,941,0,1,0,3,1,6,1,1
2499,260000,Low_Density,14330,NoAccess,Corner,Good,others,1748,Y,2151,495,2,0,3,1,9,4,2
2500,260000,Low_Density,16059,NoAccess,Corner,Excellent,others,1288,Y,1301,1116,2,1,4,1,9,1,2
2501,334000,Low_Density,11025,NoAccess,Inside,Excellent,others,1334,Y,1520,1306,2,1,3,1,9,3,3
2502,310000,Low_Density,14541,NoAccess,Corner,Excellent,others,1338,Y,1352,1168,2,1,5,1,10,1,3
2503,268000,Low_Density,13346,NoAccess,CulDSac,Good,others,1095,Y,1166,1129,2,1,4,1,9,1,2
2504,262000,Low_Density,12461,NoAccess,Corner,Excellent,others,1624,Y,1624,0,2,0,2,1,5,1,3
2505,176400,FloatingVillage,3628,Paved,Inside,Good,others,1143,Y,1143,0,1,1,1,1,5,1,2
2506,197000,FloatingVillage,3316,Paved,Inside,Excellent,others,1247,Y,1247,0,1,1,1,1,4,1,2
2507,151000,FloatingVillage,3180,Paved,Inside,Good,others,600,Y,520,600,2,1,2,1,4,0,2
2508,147400,FloatingVillage,2544,Paved,Inside,Good,others,600,Y,520,623,2,1,2,1,4,0,2
2509,149900,FloatingVillage,2544,Paved,Inside,Good,others,600,Y,520,623,2,1,2,1,4,0,2
2510,144152,FloatingVillage,3180,Paved,Inside,Good,others,600,Y,520,600,2,1,2,1,4,0,2
2511,166000,FloatingVillage,2998,NoAccess,Inside,Good,others,756,Y,768,756,2,1,2,1,4,0,2
2512,183900,FloatingVillage,3735,NoAccess,Front,Good,others,691,Y,713,739,2,1,3,1,6,0,2
2513,165000,FloatingVillage,2651,NoAccess,Front,Good,others,673,Y,673,709,2,1,3,1,6,0,2
2514,139000,FloatingVillage,4447,NoAccess,Front,Good,others,530,Y,530,550,2,1,2,1,4,0,2
2515,200000,FloatingVillage,8314,Paved,Corner,Good,others,569,Y,854,840,2,1,3,1,6,1,1
2516,221000,FloatingVillage,7180,Paved,Inside,Excellent,others,1568,Y,1568,0,2,0,3,1,6,1,2
2517,270000,Low_Density,9549,NoAccess,CulDSac,Excellent,others,1494,Y,1494,0,1,1,2,1,6,1,2
2518,165000,Low_Density,11250,NoAccess,Inside,Good,others,1208,Y,1208,0,1,1,3,1,6,1,2
2519,214000,Low_Density,3760,NoAccess,CulDSac,Excellent,others,1235,Y,1235,0,1,0,1,1,4,3,2
2520,188000,Low_Density,3640,NoAccess,CulDSac,Excellent,others,1036,Y,1036,0,1,0,1,1,4,1,2
2521,190000,Low_Density,3874,NoAccess,Inside,Excellent,others,1226,Y,1226,0,1,0,1,1,4,1,2
2522,170000,Low_Density,3876,NoAccess,Inside,Excellent,others,1226,Y,1226,0,1,0,1,1,4,1,2
2523,385000,Low_Density,50271,NoAccess,Inside,Excellent,others,1842,Y,1842,0,0,1,0,1,5,1,3
2524,146500,Low_Density,13110,NoAccess,Corner,Average,others,1153,Y,1193,0,2,0,2,1,6,0,2
2525,170000,Low_Density,10192,NoAccess,Inside,Good,others,570,Y,1222,698,3,0,4,1,8,1,2
2526,262500,Low_Density,20781,NoAccess,CulDSac,Good,others,1568,Y,2156,0,2,0,3,1,9,1,2
2527,179900,Low_Density,11700,NoAccess,Corner,Good,others,708,Y,708,708,2,1,3,1,7,1,2
2528,250000,Low_Density,11029,NoAccess,Corner,Good,others,1054,Y,1512,1142,2,1,4,1,9,1,2
2529,165150,Low_Density,10400,NoAccess,Inside,Good,others,732,Y,1012,778,1,2,4,1,8,1,2
2530,164500,Low_Density,10140,NoAccess,Inside,Good,others,1334,Y,1334,0,2,0,3,1,7,0,2
2531,140000,Low_Density,9600,NoAccess,Inside,Good,others,1164,Y,1164,0,1,1,3,1,6,0,2
2532,135500,Low_Density,9750,NoAccess,Inside,Average,others,980,Y,980,0,2,0,3,1,6,0,1
2533,142000,Low_Density,9600,NoAccess,Corner,Average,others,1051,Y,1051,0,1,0,3,1,6,0,2
2534,155000,Low_Density,8640,NoAccess,Inside,Average,others,900,Y,884,886,1,1,4,1,7,0,2
2535,157500,Low_Density,9360,NoAccess,Inside,Good,others,976,Y,976,0,1,0,2,1,4,1,2
2536,138500,Low_Density,8400,NoAccess,Inside,Average,others,1052,Y,1052,0,1,1,3,1,5,0,1
2537,140000,Low_Density,8400,NoAccess,Inside,Average,others,833,Y,898,0,1,0,3,1,6,0,1
2538,124400,Low_Density,9759,NoAccess,Inside,Average,others,1051,Y,1051,0,1,0,3,1,6,0,1
2539,158000,Low_Density,9600,NoAccess,Inside,Average,others,1141,Y,1141,0,1,0,3,1,6,0,1
2540,146000,Low_Density,9230,NoAccess,Corner,Average,others,864,Y,1200,0,1,1,1,1,6,0,2
2541,190000,Low_Density,14803,NoAccess,CulDSac,Good,others,825,Y,1097,896,2,1,4,1,8,1,2
2542,136500,Low_Density,10659,NoAccess,Inside,Average,others,1050,Y,1050,0,1,0,3,1,6,0,1
2543,129900,Low_Density,9100,NoAccess,Corner,Average,others,864,Y,864,0,1,0,3,1,5,0,2
2544,145000,Low_Density,8393,NoAccess,Corner,Average,others,1626,Y,1712,0,2,0,4,2,8,0,2
2545,185900,Low_Density,8800,NoAccess,Inside,Good,others,1187,Y,1565,0,2,0,3,1,7,2,1
2546,160000,Low_Density,8800,NoAccess,Inside,Good,others,1251,Y,1251,0,1,0,3,1,6,2,1
2547,167000,Low_Density,10368,NoAccess,CulDSac,Good,others,1008,Y,1488,0,1,1,3,1,7,1,2
2548,157500,Low_Density,9350,NoAccess,Inside,Average,others,720,Y,720,720,1,1,4,1,7,1,2
2549,140000,Low_Density,10382,NoAccess,Inside,Good,others,588,Y,1095,0,1,0,2,1,6,0,1
2550,150000,Low_Density,8973,NoAccess,Inside,Average,others,1008,Y,1053,0,1,1,3,1,6,0,2
2551,151500,Low_Density,10800,NoAccess,Inside,Average,others,1248,Y,1248,0,1,0,3,1,6,0,1
2552,129800,Low_Density,8550,NoAccess,Inside,Good,others,816,Y,816,0,1,0,2,1,4,1,1
2553,137000,Low_Density,11425,NoAccess,Corner,Average,others,1008,Y,1008,0,1,0,2,1,4,1,1
2554,137000,Low_Density,9724,NoAccess,Inside,Average,others,938,Y,1043,0,1,0,2,1,5,1,1
2555,121600,Low_Density,4712,NoAccess,Inside,Poor,others,747,Y,774,456,1,1,3,1,5,0,1
2556,85500,Low_Density,5900,NoAccess,Inside,Poor,others,440,Y,869,0,1,0,2,1,4,0,0
2557,79900,Low_Density,5825,NoAccess,Inside,Poor,others,600,Y,747,0,1,0,1,1,5,0,2
2558,127000,Low_Density,7438,NoAccess,Inside,Average,others,504,Y,936,316,1,0,3,1,5,0,2
2559,161000,Low_Density,9600,NoAccess,Inside,Average,others,1251,Y,1433,0,1,0,3,1,7,1,2
2560,146500,Low_Density,10858,NoAccess,Corner,Average,others,1444,Y,1624,0,1,0,2,1,6,1,1
2561,135000,Low_Density,9600,NoAccess,Inside,Average,others,1056,Y,1216,0,1,0,3,1,7,0,1
2562,137900,Low_Density,10680,NoAccess,Inside,Average,others,2136,N,2136,0,2,0,4,1,7,0,2
2563,133000,Low_Density,9490,NoAccess,Inside,Good,others,806,Y,958,620,1,0,3,1,5,2,1
2564,137000,Low_Density,9462,NoAccess,Inside,Average,others,704,Y,1024,704,1,1,3,1,7,1,1
2565,121000,Low_Density,9888,NoAccess,Inside,Average,others,936,Y,936,0,1,0,2,1,5,0,1
2566,119000,Low_Density,8917,NoAccess,Inside,Average,others,1584,Y,1584,0,2,0,4,2,8,0,2
2567,172000,Low_Density,12700,NoAccess,Inside,Good,others,1246,Y,1246,0,1,0,3,1,6,2,2
2568,98600,Low_Density,8500,NoAccess,Inside,Average,others,1235,Y,1235,0,1,0,2,1,6,0,2
2569,226000,Low_Density,14200,NoAccess,Corner,Good,others,924,Y,1216,941,2,1,4,1,8,2,2
2570,118000,Low_Density,9000,NoAccess,Inside,Average,others,936,Y,1128,0,1,0,2,1,5,0,1
2571,235000,Low_Density,25419,NoAccess,Corner,Excellent,others,1360,Y,1360,1360,2,0,4,1,8,1,2
2572,135000,Low_Density,9723,NoAccess,Corner,Good,others,1008,Y,1008,0,1,0,2,1,5,0,2
2573,132500,Low_Density,7728,NoAccess,Inside,Average,others,1106,Y,1190,0,1,0,3,1,6,0,2
2574,143000,Low_Density,8163,NoAccess,Inside,Average,others,1144,Y,1144,0,1,0,3,1,6,1,1
2575,132000,Low_Density,8400,NoAccess,Corner,Average,others,1179,Y,1364,0,1,1,3,1,6,1,1
2576,145250,Low_Density,11600,NoAccess,Inside,Good,others,1383,Y,1383,0,1,1,3,1,7,0,1
2577,162000,Low_Density,9610,NoAccess,Corner,Good,others,1121,Y,1336,0,1,1,3,1,7,1,2
2578,148000,Low_Density,10000,NoAccess,Corner,Average,others,1058,Y,1370,0,1,0,3,1,6,1,1
2579,141000,Low_Density,14850,NoAccess,Inside,Average,others,1092,Y,1092,0,1,0,2,1,6,1,1
2580,153000,Low_Density,10152,NoAccess,Inside,Good,others,1124,Y,1124,0,1,0,3,1,6,1,1
2581,134450,Low_Density,10011,NoAccess,Inside,Average,others,1070,Y,1236,0,1,0,2,1,6,1,1
2582,135960,Low_Density,7032,NoAccess,Corner,Average,others,943,Y,943,0,1,0,2,1,4,2,2
2583,156000,Low_Density,8092,NoAccess,Inside,Good,others,1050,Y,1050,0,1,0,3,1,6,0,1
2584,140000,Low_Density,11310,NoAccess,Inside,Good,others,1367,Y,1375,0,1,0,2,1,5,1,2
2585,139500,Low_Density,12778,NoAccess,Inside,Average,others,1008,Y,1008,0,1,0,2,1,4,0,1
2586,155000,Low_Density,10170,NoAccess,Corner,Good,others,216,Y,1575,0,1,1,2,1,5,1,2
2587,127000,Low_Density,7700,NoAccess,Inside,Average,others,301,Y,1145,0,1,0,3,1,6,0,2
2588,133500,Low_Density,11050,NoAccess,Inside,Average,others,1005,Y,1005,0,1,0,2,1,6,1,1
2589,125000,Low_Density,13600,NoAccess,Inside,Average,others,1056,Y,1056,0,1,1,3,1,6,0,1
2590,142000,Low_Density,15428,NoAccess,Inside,Average,others,884,Y,884,0,1,0,2,1,4,0,1
2591,167000,Low_Density,21299,NoAccess,Inside,Good,others,929,Y,2039,0,1,1,3,1,7,3,3
2592,159000,Low_Density,13300,NoAccess,Inside,Average,others,1015,Y,1384,0,1,0,2,1,6,0,2
2593,180000,Low_Density,22136,NoAccess,Inside,Average,others,2171,Y,1392,1248,2,1,5,1,10,1,3
2594,127000,Low_Density,7500,NoAccess,Inside,Good,others,784,Y,900,412,1,1,3,1,6,0,2
2595,112000,Low_Density,7000,NoAccess,Corner,Good,others,617,Y,865,445,2,0,2,1,6,0,1
2596,99800,Low_Density,10410,Gravel,Inside,Average,others,713,Y,713,0,1,0,2,1,5,0,1
2597,117000,Low_Density,5400,NoAccess,Inside,Average,others,833,Y,833,0,1,0,2,1,4,0,1
2598,108480,Low_Density,5400,NoAccess,Corner,Average,others,1073,Y,1073,0,1,0,2,1,4,0,1
2599,68000,Low_Density,10914,Gravel,Inside,Average,others,715,N,715,0,1,0,2,1,4,0,2
2600,86900,Low_Density,7008,NoAccess,Corner,Poor,others,448,Y,448,272,1,0,1,1,5,0,1
2601,120000,Low_Density,10800,Gravel,Inside,Average,others,1120,Y,1130,0,1,0,2,1,5,1,2
2602,155500,Low_Density,7200,Gravel,Inside,Good,others,663,Y,774,821,2,0,3,1,7,1,2
2603,80000,Low_Density,10818,Gravel,Inside,Poor,others,1077,Y,981,779,1,1,4,1,7,1,2
2604,105000,Low_Density,10410,Gravel,Corner,Average,others,672,Y,694,520,1,0,3,1,6,0,3
2605,160000,Low_Density,10800,NoAccess,Corner,Average,others,954,N,1766,648,2,0,3,2,10,1,2
2606,170000,Low_Density,10800,Gravel,Inside,Average,others,796,Y,1096,370,2,0,3,1,7,1,2
2607,160000,Low_Density,8658,NoAccess,Inside,Good,others,1088,Y,1324,0,2,0,3,1,6,1,2
2608,159950,Low_Density,13400,NoAccess,Inside,Average,others,1024,Y,1086,0,1,0,3,1,6,1,2
2609,165000,Low_Density,10184,NoAccess,Inside,Good,others,1083,Y,1146,0,1,0,3,1,6,1,1
2610,159000,Low_Density,9786,NoAccess,Inside,Good,others,912,Y,1085,649,1,1,3,1,7,1,2
2611,147000,Low_Density,9510,NoAccess,Inside,Good,others,1135,Y,1207,0,1,1,3,1,6,0,1
2612,115000,Low_Density,7800,NoAccess,Inside,Average,others,912,Y,912,0,1,0,2,1,5,0,1
2613,159500,Low_Density,8910,NoAccess,Corner,Good,others,655,Y,1194,0,1,0,3,1,6,1,2
2614,120000,Low_Density,7332,NoAccess,Inside,Good,others,864,Y,864,0,1,0,2,1,4,0,1
2615,129900,Low_Density,7100,NoAccess,Corner,Average,others,816,Y,816,0,1,0,2,1,5,0,1
2616,183000,Low_Density,10800,NoAccess,Inside,Good,others,1313,Y,1773,0,2,0,3,1,6,2,2
2617,157500,Low_Density,11650,NoAccess,Corner,Good,Slab,0,Y,1472,0,2,0,2,1,5,1,2
2618,277500,Low_Density,18275,NoAccess,Inside,Good,others,1438,Y,1900,548,3,0,3,1,9,2,2
2619,207500,Low_Density,16321,NoAccess,CulDSac,Average,others,1484,Y,1600,0,1,0,2,1,6,2,1
2620,147500,Low_Density,12144,NoAccess,Inside,Poor,others,910,Y,910,611,1,1,3,1,6,0,1
2621,135000,Low_Density,10800,NoAccess,Inside,Poor,others,720,N,720,472,1,1,4,1,6,0,0
2622,109500,Low_Density,7200,NoAccess,Inside,Average,others,0,Y,1040,0,1,0,2,1,5,0,2
2623,109900,Low_Density,7200,NoAccess,Inside,Poor,Slab,0,Y,1040,0,1,0,2,1,4,0,2
2624,133700,Low_Density,7560,NoAccess,Inside,Average,others,1040,Y,1040,0,1,0,3,1,6,0,1
2625,81400,Low_Density,8544,NoAccess,Corner,Average,Slab,0,N,1040,0,2,0,2,2,6,0,2
2626,87500,Low_Density,8544,NoAccess,Inside,Average,Slab,0,N,1040,0,2,0,2,2,6,0,2
2627,93500,Low_Density,8544,NoAccess,Inside,Average,others,0,N,1040,0,2,0,2,2,6,0,2
2628,119000,Low_Density,8512,NoAccess,Corner,Average,others,1556,Y,1556,0,2,0,4,2,8,0,0
2629,141000,Low_Density,7945,NoAccess,Inside,Average,others,1150,Y,1150,0,1,0,3,1,6,0,1
2630,146000,Low_Density,7000,NoAccess,Inside,Average,others,1150,Y,1150,0,1,0,3,1,6,0,1
2631,155000,Low_Density,7590,NoAccess,Inside,Good,others,660,Y,660,688,1,1,3,1,6,1,2
2632,134500,Low_Density,10205,NoAccess,Inside,Average,others,925,Y,999,0,1,0,3,1,6,0,1
2633,120000,Low_Density,7400,NoAccess,Corner,Good,others,1045,Y,1045,0,1,0,3,1,6,0,2
2634,105000,Low_Density,7000,NoAccess,Inside,Average,others,864,Y,864,0,1,0,3,1,5,0,1
2635,124000,Low_Density,7000,NoAccess,Inside,Average,others,1025,Y,1025,0,1,0,3,1,6,0,0
2636,169000,Medium_Density,9856,Gravel,Corner,Average,others,716,Y,1007,1007,2,0,5,1,8,0,2
2637,107000,Medium_Density,9906,Gravel,Inside,Poor,others,686,N,810,518,1,0,3,1,8,0,1
2638,135000,Medium_Density,9600,Gravel,Inside,Average,others,1212,Y,1226,442,1,0,3,1,6,0,1
2639,111500,Medium_Density,5520,NoAccess,Corner,Poor,others,1147,N,1147,510,1,0,4,1,9,1,1
2640,156500,Medium_Density,9600,Gravel,Inside,Good,others,780,Y,940,476,1,0,3,1,7,0,2
2641,178000,Medium_Density,9600,Gravel,Inside,Good,others,728,Y,832,809,1,1,3,1,6,1,2
2642,139900,Medium_Density,6451,Gravel,Inside,Good,Stone,712,Y,848,580,1,0,4,1,7,0,2
2643,105000,Medium_Density,3960,Gravel,Inside,Good,others,502,N,502,502,1,0,2,1,5,1,1
2644,110000,Medium_Density,5684,NoAccess,Inside,Good,others,813,Y,813,0,1,0,2,1,5,0,1
2645,111500,Medium_Density,7745,Gravel,Inside,Poor,others,938,N,1084,867,2,0,4,2,9,0,2
2646,108000,Medium_Density,7741,Gravel,Inside,Good,others,1032,N,1032,0,1,0,2,1,5,0,1
2647,111500,Medium_Density,5633,Paved,Inside,Average,others,844,Y,844,0,1,0,2,1,5,0,1
2648,124000,Medium_Density,9000,Gravel,Corner,Average,others,636,Y,1089,661,1,0,3,1,8,0,1
2649,105000,Medium_Density,7200,Gravel,Inside,Poor,others,576,Y,864,0,1,0,2,1,5,0,1
2650,116000,Medium_Density,4400,NoAccess,Inside,Good,others,648,Y,734,384,1,0,2,1,6,0,2
2651,96900,Medium_Density,7614,Gravel,Inside,Average,others,738,Y,714,662,1,0,2,1,7,0,1
2652,135500,Medium_Density,6000,NoAccess,Inside,Average,others,960,Y,960,0,1,0,3,1,5,0,2
2653,139000,Medium_Density,6000,NoAccess,Inside,Average,others,816,Y,816,750,1,1,5,1,7,0,2
2654,61500,Medium_Density,7830,NoAccess,Inside,Average,others,492,Y,492,0,1,0,1,1,3,0,1
2655,120000,Medium_Density,9576,NoAccess,Inside,Good,others,770,Y,885,297,1,1,3,1,5,0,1
2656,126175,Medium_Density,5820,NoAccess,Inside,Average,others,1162,Y,1163,0,1,0,3,1,6,0,1
